Id,Title,Tags,Body,reason
"65511335","When I try to connect to SQL SERVER using the raw string inside pyodbc.connect, it works, but if I try to pass the same string, it wont work","<python><pyodbc>","<p>So,
I am trying to connect to SQL SERVER using this:
<code>conn = pyodbc.connect(Driver=&quot;SQL Server&quot;, Server=&quot;DESKTOP-UDM7FMJ&quot;, Database=&quot;TestDB&quot;, uid=&quot;sa&quot;, pwd=&quot;123456&quot;)</code></p>
<p>That actually works just fine
<a href=""https://i.stack.imgur.com/LgGhF.png"" rel=""nofollow noreferrer""><img src=""https://i.stack.imgur.com/LgGhF.png"" alt=""enter image description here"" /></a></p>
<p>But if I try to build the string like this</p>
<pre><code>conn_info = r'Driver=&quot;SQL Server&quot;, Server=&quot;DESKTOP-UDM7FMJ&quot;, Database=&quot;TestDB&quot;, uid=&quot;sa&quot;, pwd=&quot;123456&quot;'
  print (conn_info)
    
  conn = pyodbc.connect(conn_info)
</code></pre>
<p>Then I have issues. The print gives me the same string used previously.
<a href=""https://i.stack.imgur.com/AEITB.png"" rel=""nofollow noreferrer""><img src=""https://i.stack.imgur.com/AEITB.png"" alt=""enter image description here"" /></a></p>
<p>However, I get the following error</p>
<pre><code>  Message=('IM002', '[IM002] [Microsoft][ODBC Driver Manager] Data source name not found and no default driver specified (0) (SQLDriverConnect)')
  Source=I:\Windows10\DatabaseHealth\PythonApplication2\Main.py
  StackTrace:
  File &quot;I:\Windows10\DatabaseHealth\PythonApplication2\Main.py&quot;, line 16, in &lt;module&gt;
    conn = pyodbc.connect(conn_info)
</code></pre>
<p>Why is that error showing up?</p>
","101"
"65511374","Convert Date Format in Different Format PHP","<php><datetime>","<p>I am new in PHP and Learning to convert datetime in different format
I have date time like this</p>
<p>My Date Input is like</p>
<pre><code>03/12/2020 23:18
</code></pre>
<p>Which I need like</p>
<pre><code> 2020-12-03 23:18:00
</code></pre>
<p>So I am trying like</p>
<pre><code>$date = date('Y-m-d H:i:s', strtotime($appointment_date));
</code></pre>
<p>But its giving me date like</p>
<pre><code>1970-01-01 00:00:00
</code></pre>
<p>Let me know if anyone here can help me for solve the issue.
Thanks!</p>
","101"
"65511404","Firebase Instant User Disable?","<firebase><firebase-authentication>","<p>How to instant disable any logged in User to <strong>force logout or prevent from using any service</strong> in <strong>Android or Web App</strong> using Firebase Admin SDK?</p>
<p>I have already tried disabling user using firebase Admin SDK but that only prevent from new login but if user already logged in they don't do any thing ?</p>
<pre><code>admin.auth().updateUser(&quot;uid&quot;, {
    disabled: true,
  });
</code></pre>
<p>Kindly Provide a way to instant disable already logged in user form using any service in Mobile or Web.</p>
","101"
"65511579","React: using state in a passed callback function to a class constructor doesnt use latest version of state","<javascript><reactjs><react-state><react-state-management>","<p>Sorry for the confusing title, but here is what is going on:</p>
<p>In <code>MyComponent</code>, I am setting a <code>count</code> state with the <code>useState</code> React hook.
Once the component mounts (ie. <code>useEffect</code> with no dependencies), I am instantiaitng two <code>MyClass</code> objects with the first argument as a callback function that increments the state, and the second argument is the <code>timeOut</code> period to call the callback function.</p>
<p>The first instance of <code>MyClass</code> calls the callback in 1000 ms and sets the new value for <code>count</code>, which once updated, is logged in the second <code>useEffect</code>.</p>
<p>However, when the second instance of <code>MyClass</code> calls the call back (after <code>timeOut</code> period of 3000 ms), and tries incrementing the <code>count</code> value, it uses the state of <code>count</code> from when the <code>MyClass</code> was instantiated (which was 0), so it increments <code>count</code> to 1 (wanted behavior is to increment to 2, since the first instance of <code>MyClass</code> already incremented <code>count</code> from 0 to 1)</p>
<p>This is not an issue related to the asynchronicity behavior of <code>setState</code> because it is evident that that first update to <code>count</code> happens before the second instance tries to update it again (the second <code>useEffect</code> gets called when <code>count</code> state is updated, which from the console log messages you can see is happening before second instance of <code>MyClass</code> calls the call back).</p>
<p><em><strong>JSFiddle link:</strong></em> <a href=""https://jsfiddle.net/hfv24dpL/"" rel=""nofollow noreferrer"">https://jsfiddle.net/hfv24dpL/</a></p>
<p>So in conclusion, I think that the issue is that the <code>count</code> state in the callback function is a copy of the <code>count</code> state at the time when the callback functions were passed to the <code>MyClass</code> constructor.</p>
<p>A solution to this example could be to just instantiate the second instance of <code>MyClass</code> when the <code>count</code> state is updated (in the second <code>useEffect</code>), but this is not the solution I am looking for.</p>
<p>Another solution is to use <code>setCount(prevCount =&gt; prevCount + 1)</code> to increment <code>count</code>, but this isnt viable in my real application (<code>MyComponent</code> and <code>MyClass</code> are a skeleton example of my real React application that I wrote just for this question).</p>
<p>I want to be able to instantiate the classes togethor when component mounts (in first <code>useEffect</code>), and have the callbacks refer to the most updated version of <code>count</code>.</p>
<p>Is there a solution for this ^ or is there no way around this javascript and React implementation? Thanks for reading all this, I know its long :)</p>
<pre><code>import React, { useState, useEffect } from 'react';

class MyClass{

  constructor(callback, timeOut){

    // call callback in timeOut milliseconds
    this.timeOutId = setTimeout(() =&gt; {
      callback();

      }, timeOut)

  }

  clearTimeOut(){

    clearTimeout(this.timeOutId);

  }

}


function MyComponent(){

  var [count, setCount] = useState(0);

  // component did mount
  useEffect(() =&gt; {
    let myClass1 = new MyClass(funcToCallback, 1000);
    let myClass2 = new MyClass(funcToCallback, 3000);

    // when component unmounts, clear the timeouts of MyClass instances
    return () =&gt; {

      myClass1.clearTimeOut();
      myClass2.clearTimeOut();

    }
  }, []);


  // counter state updated
  useEffect(() =&gt; {

    console.log(&quot;COUNT UPDATED TO: &quot;, count);

  }, [count])

  // get counter and increment it by 1
  function funcToCallback(){

    console.log(&quot;CALLBACK CALLED&quot;);
    let newCount = count + 1;
    incCount(newCount);

  }

  function incCount(newCount){

    console.log(&quot;NEW COUNT: &quot;, newCount);
    setCount(newCount);

  }

  return (
    &lt;div&gt;
      COUNT: { count }
    &lt;/div&gt;
  )

}
</code></pre>
","101"
"65511617","Pick a zip file in Xamarin Forms and pass its Android Uri to a service in Xamarin.Android","<android><forms><xamarin><uri><zipfile>","<p>I have a zip file that I need to pass to a service in Xamarin.Android.
The service accepts just <strong>Android.Net.Uri</strong> type.</p>
<p>It is not must to use a file picker. I am willing to place the zip file in assets, external public folder or anywhere possible.</p>
","101"
"65511669","How to delete a primary key from multiple tables","<php><mysql><sql><pdo>","<p>I am trying to delete a primary key <strong>item_id</strong> from <strong>items</strong> table which exists in another tables (<strong>cart</strong> and <strong>Wishlist</strong> ) as a composite Primary key with other fields.</p>
<p>I tried this way but it not working it's print &quot;notDeleted&quot; as in the condition:</p>
<pre><code>   if(isset($_POST[&quot;deleteItem&quot;])){
       try{
             $itemID = $_POST['itemID'];
        
        require('connection.php');
        $sql=$db-&gt;exec(&quot;DELETE cart,wishlist,items FROM cart ,wishlist, items WHERE cart.iid=wishlist.iid AND wishlist.iid=items.item_id AND items.item_id='$itemID'&quot;);
            if($sql==1)
            {
            header('location:index.php');
            }
            else{
                echo &quot;NotDeleted&quot;;
            } 
        
        
    
          $db=null;
        }
        catch(PDOException $e){
        die($e-&gt;getMessage());
        }
        }
</code></pre>
<p>Also this is a screenshot of the error:</p>
<p>Can you know how to solve the problem?</p>
<p><a href=""https://i.stack.imgur.com/CuG6v.png"" rel=""nofollow noreferrer""><img src=""https://i.stack.imgur.com/CuG6v.png"" alt=""output"" /></a></p>
","101"
"65511739","How to find a word in a string using firbase realtime database?","<java><android><database><firebase><firebase-realtime-database>","<p>For example
if the string = Apple iPhone 12 32GB
user may search not for Apple but possibly for iPhone or 32Gb
currently, I only get a result if I search for Apple at first.
in Android</p>
","101"
"65511772","Angular async guard canActivate() function","<javascript><angular><asynchronous><promise><guard>","<p>I'm having a bit of trouble because when implementing guards, I have the following (pseudocode):</p>
<pre><code>canActivate(
  route, state, etc....{
    checkStatus()

    if(status){
      result = false
      etc
    }
)
</code></pre>
<p>The problem is that  checkStatus() is asynchronous, but I need the result in order to decide wether return true or false to the guard. I've been looking to similar questions and the answer usually is to use Promises, but I still don't know how to use those within this canActivate() function. Any help please?</p>
<p>Thanks.</p>
<p>UPDATE:</p>
<p>I discovered that since the checkStatus() function is async and treated as a promise, I can just use checkStatus().then(status and if and everything).</p>
<p>Thanks a lot either way.</p>
","101"
"65511864","What does it mean when saying that numbers are stored in binary format","<javascript><binary><numbers>","<p>I'm new with JS, and i'm learning by video lectures.
In one of the video, it was said that: &quot;</p>
<blockquote>
<p>numbers are always stored in a binary format&quot;</p>
</blockquote>
<p>and this is the reason that is very hard to represent some fraction that are very easy to represent in base 10 system we are used to..
I know some development languages (c,java,etc), Is there a difference between the way that numbers are stored in JS to the way it stored in java for example?</p>
","101"
"65511938","Working of Operators and Associativity in C for the following code?","<c><operators>","<pre><code>#include&lt;stdio.h&gt;
void main() {
    int x = 5;
    int y = 10;
    int z = ++x * x++ * --y * y--;
    printf(&quot;%d\n&quot;, z);
}
Output: 3402

public class Main {
    public static void main(String[] args) {
        int x = 5;
        int y = 10;
        int z = ++x * x++ * --y * y--;
        System.out.println(z);
    }
}
Output: 2916
</code></pre>
<p>The Evaluation of theses expressions in C and Java are confusing can someone please help Me, what am i missing? I understand how this works in Java but am confused wrt C.</p>
","101"
"65512034","Trouble formatting date in Java","<java><date><datetime>","<p>I've tried several methods with Java Joda Time, Date Time with locale and commons-lang and can't get this date formatted.</p>
<h1>Input</h1>
<p><code>Mon Dec 28 15:18:16 UTC 2020</code></p>
<h1>Output</h1>
<p>Desired output format <code>yyyy-MM-dd HH:mm:ss.SSS</code></p>
<p>When I use a format pattern like <code>EEE MMM dd HH:mm:ss Z YYYY</code> the date is off my a couple days and the timezone seems completely wrong.</p>
<p>Formatter:</p>
<pre><code>  private static final DateTimeFormatter DATE_TIME_FORMATTER =
    DateTimeFormatter
      .ofPattern(&quot;yyyy-MM-dd HH:mm:ss.SSS&quot;)
      .withLocale(Locale.US)
      .withZone(ZoneId.systemDefault());
</code></pre>
<pre><code>DateUtils.parseDate (Optional
        .ofNullable(record)
        .map(CustomerModel::getCustomerAudit)
        .map(customerAudit::getCreated)
        .map(auditItem::getDate).get ().toString (), &quot;EEE MMM dd HH:mm:ss YYYY&quot;)
</code></pre>
","101"
"65512211","Overriding virtual function differs C++","<c++>","<p>I am new to C++. I have downloaded <a href=""https://www.image-line.com/developers/"" rel=""nofollow noreferrer"">this project</a> and when I try to run it I get:</p>
<pre class=""lang-none prettyprint-override""><code>Severity    Code    Description Project File    Line    Suppression State
Error   C2695   'TFruityGain::Idle': overriding virtual function differs from 'TCPPFruityPlug::Idle' only by calling convention FruityGain_VC   c:source\c\fruitygain_vc\gain.h 38  
</code></pre>
<p>C++ Class:</p>
<pre><code>class TFruityGain : public TCPPFruityPlug {
    private:
    public:
    virtual void _stdcall Idle();

};

class TCPPFruityPlug : public TFruityPlug {
    // some audio properties
    TAudioRenderer AudioRenderer;

    // temp buffer
    PWAV32FM ProcessTempBuffer;
    int MaxProcessLength;

    float PitchMul;
    TFruityPlugHost *PlugHost;

    virtual void Idle();
};
</code></pre>
","101"
"65512268","Progress Bar for the method present inside another class C# WPF","<c#><wpf><progress-bar>","<p>I want to update progress bar after a method which is present in another class is called. In my case am reading data from a excel and storing it in datatable for further operations as the excel file is large it  takes some time. I want to update the progress of reading and stroing data on UI.</p>
<p>Following is my UI(xaml) code:</p>
<pre><code>&lt;Window x:Class=&quot;WpfTutorialSamples.Misc_controls.ProgressBarIndeterminateSample&quot;
        xmlns=&quot;http://schemas.microsoft.com/winfx/2006/xaml/presentation&quot;
        xmlns:x=&quot;http://schemas.microsoft.com/winfx/2006/xaml&quot;
        Title=&quot;ProgressBarIndeterminateSample&quot; Height=&quot;100&quot; Width=&quot;300&quot;&gt;
    &lt;Grid Margin=&quot;20&quot;&gt;
         &lt;button click=&quot;btn_submit_click&quot;&gt;Run&lt;/button&gt;
        &lt;ProgressBar Minimum=&quot;0&quot; Maximum=&quot;100&quot; Name=&quot;pbStatus&quot; IsIndeterminate=&quot;True&quot; /&gt;
    &lt;/Grid&gt;
&lt;/Window&gt;
</code></pre>
<p>Following is my xaml.cs code:</p>
<pre><code>namespace progress_bar
{
    public partial class MainWindow : Window 
    {
        public static string path = @&quot;c:\sample.xlsx&quot;;
        public MainWindow()
        {
            InitializeComponent();
        }

        private void btn_submit_click(object sender, RoutedEventArgs e)
        {
          Read_file  R1 = new Read_file();
          var DT = R1.read(path);
        }
    }

    class Read_file
    {
       public DataTable dt = new DataTable(&quot;dt&quot;); // creating datatable
       string Name = string.Empty;
       dt.Columns.Add(&quot;Name&quot;, typeof(String)); // adding &quot;Name&quot; column to datatable

        public DataTable read(string path)
        {
          //Performed some operation such as opening, etc
          //Applied Autofilter on excel file as I have to select specific data from excel file
          //filtered_data is Excel Range of Filtered data          

          ///using this loop to iterate through filtered data and store it Datatable 
          foreach(Excel.Range area in filtered_data.Areas)
          {
            foreach(Excel.Range row in area.Rows)
             {
                   int index = row.Row // selecting row index
                  ////select each row from filtered data and saving it to Datatable. 
                 Name = Convert.ToString((xlsheet.cells[index,1] as Excel.Range).Text);  
                 df.Rows.Add(Name);
                  //// I want to display the progress of selectig and saving data to UI  
             }
          }
  
        }
    }      
}
</code></pre>
<p>I want to update progress bar according to the execution in foreach loop inside Read method. On internet I read about the BackgroundWorker but I am very confused about where and how to use BackgroundWorker methods. I am still new to c# and wpf.</p>
","101"
"65512391","According to Regex, the number value I caught with Keyup event when sending is not written properly to inside to input","<javascript><html><regex>","<p>I write numeric value in input, and Regex catch up value and replace according to my regex. But it does not work correctly. I use the keyup event when I write numeric value and I need to fix from myregex correctly for every keyup events. It worked correctly until four digits, after that it's not working correctly.</p>
<p><strong>I expected inside the input:</strong>
592,500,000</p>
<p><strong>But It return like this error inside the input</strong> : 5,9,2,5,0,0,,000</p>
<p>You can check code snippet. Can you help for this?</p>
<p>Code Examples:</p>
<p><div class=""snippet"" data-lang=""js"" data-hide=""false"" data-console=""true"" data-babel=""false"">
<div class=""snippet-code"">
<pre class=""snippet-code-js lang-js prettyprint-override""><code>var myNum = document.getElementById('num');

myNum.addEventListener('keyup', function(e) {
  var dd = e.target.value.replace(/(?=(?:\d{3})+$)(?!^)/g, ',')
  myNum.value = dd;
  console.log(dd);
});

// I expect like this:
console.log('592500000'.replace(/(?=(?:\d{3})+$)(?!^)/g, ','));</code></pre>
<pre class=""snippet-code-html lang-html prettyprint-override""><code>&lt;input type=""text"" id=""num""&gt;</code></pre>
</div>
</div>
</p>
","101"
"65512491","Why does compiler throw an error when exporting DLL functions","<c++><c><dll>","<p>I have compiled some of the C files to a single C++ DLL ( <a href=""https://github.com/tnagler/VineCopula"" rel=""nofollow noreferrer"">https://github.com/tnagler/VineCopula</a> )</p>
<p>But after adding the EXPORTFUNC besides HFunc1 , the compiler throws 4 similar errors</p>
<p>Error   C2059   syntax error: 'string'</p>
<p>The code is provided below</p>
<pre><code>// Header File
    
#define  EXPORTFUNC extern &quot;C&quot; __declspec(dllexport)
    
EXPORTFUNC void Hfunc1(int* family,int* n,double* u,double* v,double* theta,double* nu,double* out);

</code></pre>
<p>I have tried doing the same with a single file, but it is the same case there too .</p>
<p>This is happening only for this particular code set .</p>
<p>What is wrong here ?</p>
","101"
"65512615","Why should I use constructors if I can use get and set?","<c++><function><constructor><destructor><class-constructors>","<p>OOP is giving me a bad headache :( because I understand how constructors work but I don't understand what are they there for.</p>
<p>I have a class called <code>Player</code> that looks like this:</p>
<pre><code>class Player
{
private:
    std::string name;
    int health;
    int xp;
public:
    //Overloaded Constructor
    Player(std::string n, int h, int x) 
        {
        name = n;
        health = h;
        xp = x;
        }       
};

int main()
{
    Player slayer(&quot;Jimmy&quot;, 1000, 200);
    return 0;
}
</code></pre>
<p>Insted of using the constructor there (I have no idea what it does or what is it for) I could use <code>set_name</code> and <code>get_name</code> methods where I would set the name - and do the same with health and xp - and then get the name using functions. So, <em>a constructor replaces functions???</em></p>
<p>What's the purpose of it if it doesn't replace set &amp; get then? Also, the same constructor above I can use it to initialize my attributes and avoid garbage:</p>
<pre><code>Player(std::string n, int h, int x) : name{n}, health{h}, xp{x} {}
</code></pre>
<p>But then I can also do this:</p>
<pre><code>Player(std::string n, int h, int x) : name{n}, health{h}, xp{x} { name = n; health = h; xp = x;}
</code></pre>
<p>I don't understand, what does all that mean? I know in the first case I am initializing it, and in the second I am saying that the name health and xp equals whatever I am going to set it to.</p>
<p>Knowing all this information, I still don't know what is a constructor and what should I use it for. It's very confusing.</p>
","101"
"65512669","Dll injection works on some processes, but not on others","<c++><dll><code-injection>","<p>My problem is the following: If there are more processes of the same name with different process IDs, like in the case of Spotify, I only can inject my DLL into them, but one. None of the functions fail. I monitor the modules of the exe, and my dll don't show up in the case of that one exe.</p>
<p>My injector seems to work on 64 bit and 32 bit processes. I tested it on two programs I wrote (one 64, the other 32 bit), and notepade.exe. It injects to Spotify and <em><strong>parts</strong></em> of other applications too.</p>
<p>This one exe, in the case of the process that I'm actually trying to inject into, falls under the same category: more exe files, same name, can inject into all of them but one - the one I actually need to. It also doesn't inject into Calculator.exe.</p>
<p>Side note: I tried dll injectors. They also fail on the ones I can't inject into, and succeed on the ones that I do too.</p>
<p>What am I missing about this?</p>
<p>Sample code:</p>
<pre><code>HANDLE hProc = OpenProcess(PROCESS_ALL_ACCESS, false, processID);
void* location = VirtualAllocEx(hProc, 0, MAX_PATH, MEM_COMMIT | MEM_RESERVE , PAGE_READWRITE);
WriteProcessMemory(hProc, location, dllPath, strlen(dllPath) + 1, 0);
HANDLE hThread = CreateRemoteThread(hProc, 0, 0, (LPTHREAD_START_ROUTINE)LoadLibraryA, location, 0, 0);
</code></pre>
<p>(I removed error handling and handle closing for the sake of simplicity, this is code that works, as described above)</p>
","101"
"65512744","Insert a lot of data from an Array into a database","<c#><sql><sql-server>","<p>I want to create 900.000 new rows in a database and in each of these rows the entry from the array should be written into the column <code>Products</code>.</p>
<p>My solution mentioned below works but it takes over an hour. How can this be done faster?</p>
<p>My very slow solution:</p>
<pre><code>for (int i = 1; i &lt;= 900000; i++) 
{
    string SQL_command = &quot;INSERT INTO Database(Produkte) VALUES(&quot; + ProductArray[i] + &quot;)&quot;;

    SqlConnection con = new SqlConnection(connString);
    con.Open();

    SqlCommand cmd = new SqlCommand(SQL_command , con);
    cmd.ExecuteNonQuery();              

    con.Close();
}
</code></pre>
<p>I use SQL Server and C#</p>
","101"
"65512765","JavaScript button click","<javascript><html><button><automation>","<p>I am having some trouble writing a script for actioning the clicking of a button on a website via javascript console (forgive me I am a total noob when it comes to js).</p>
<p>I have to following:</p>
<pre class=""lang-js prettyprint-override""><code>let FollowBtn35 = document.querySelector(&quot;#content &gt; div.container &gt; div &gt; div.b-fans__container &gt; div.b-users__list &gt; div:nth-child(35) &gt; div &gt; div.g-btn__group &gt; div &gt; span&quot;)
FollowBtn35.click()
let FollowBtn37 = document.querySelector(&quot;#content &gt; div.container &gt; div &gt; div.b-fans__container &gt; div.b-users__list &gt; div:nth-child(37) &gt; div &gt; div.g-btn__group &gt; div &gt; span&quot;)
FollowBtn37.click()
let FollowBtn38 = document.querySelector(&quot;#content &gt; div.container &gt; div &gt; div.b-fans__container &gt; div.b-users__list &gt; div:nth-child(38) &gt; div &gt; div.g-btn__group &gt; div &gt; span&quot;)
FollowBtn38.click()
</code></pre>
<p>This only works on the 1st line, so FollowBtn35 and the rest it does nothing. Does anyone know why this might be or able to point me in the right direction?</p>
<p>What I want to achieve from the script is replicate the clicking of a button followed by a pause then the clicking of another button and so on for 100's if possible 1000's of buttons on a webpage.</p>
<p>The following has been suggested but thus returns unidentified:</p>
<p>const buttons = document.querySelectorAll('g-btn__group')</p>
<p>buttons.forEach((btn)=&gt; {btn.addEventListener('click',function (e) {const elm = e.target console.log(elm.value) // Do something... }, false)})</p>
<p>Any help would be greatly appreciated and I am even willing to pay if required such is the importance of this</p>
","101"
"65512907","Remove Duplicates within a map function","<javascript><arrays><filter><reduce>","<p>I'm trying to remove duplicates in the array.
I have tags from posts, which is also array:</p>
<p><code>tags: ['react', 'javascript', 'node']</code></p>
<p>and from map function I have output like this:
<code>node react javascript react javascript react javascript node</code></p>
<pre><code>&lt;div class=&quot;tags&quot;&gt;
  {posts.map(post =&gt;
    post.frontmatter.tags.map(tag =&gt; (
      &lt;Link
        key={tag + `tag`}
        to={`/tags/${kebabCase(tag)}/`}
        className=&quot;tag is light&quot;
      &gt;
        {tag}
      &lt;/Link&gt;
    ))
  )}
&lt;/div&gt;
</code></pre>
<p>I've tried to implement <code>.filter</code> and <code>reduce</code>, but I'm stuck.</p>
<p>Thanks in advance</p>
","101"
"65512912","Declaring a pointer to multidimensional array and allocating the array in class","<c++><arrays><class><pointers><dynamic-memory-allocation>","<p>I know there is a similar question for this but it doesn't include classes and I couldn't make it work.</p>
<pre><code>class temp
{
    int r, c;
    int** array;
public:
    temp() 
    { 
      r = 0; 
      c = 0; 
      (*array)[c] = new int[r][c]; 
    }
};
</code></pre>
<p>I tried this but I keep getting an error.</p>
","101"
"65512918","pandas groupby error for dataframe with string columns","<python><pandas><dataframe><pandas-groupby>","<p>im trying to group by dataframe by id.sample dataframe is given below.</p>
<pre><code>id  name    class   age address
2   kevin   1       12  can
2   john    2       2   vic
3   axle    1       32  vic
4   james   5       43  syd
2   jolly   3       19  per
3   alle    11      32  vic
</code></pre>
<p>But it gives the object error given below.</p>
<pre><code>&lt;pandas.core.groupby.generic.DataFrameGroupBy object at 0x000001FEC54A2D00&gt;
</code></pre>
<p>i know this error can be fixed by using sum/min/max or etc. But how to get <strong>below the desired output dataframe when the dataframe consists of string columns(ex: name and address).</strong></p>
<pre><code>id  name    class   age address
2   kevin   1       12  can
    john    2       2   vic
    jolly   3       19  per
3   axle    1       32  vic
    alle    11      32  vic
4   james   5       43  syd
</code></pre>
<p>Thanks in advance !!!!!!!!!!!</p>
","101"
"65513039","Why does the Promise generic type only declare the success resolution type?","<javascript><typescript><promise>","<p>Say I have the following code:</p>
<pre class=""lang-js prettyprint-override""><code>function fn(): Promise&lt;string&gt; {
  return new Promise((resolve, reject) =&gt; {
    let randomBit = (Math.random() * 10) % 2 === 0;

    if (randomBit) {
      resolve(&quot;Resolve&quot;);
    } else {
      reject(0);
    }
  });
}
</code></pre>
<p>The above method, which returns a valid Promise, is correctly typed as <code>Promise&lt;string&gt;</code>. I understand that the internal type declares the type returned in the case of a successful resolution. But, what about the return of a rejection? In my example the rejection would resolve to <code>number</code>. Shouldn't, the return signature of <code>fn()</code> be something like</p>
<pre><code>Promise&lt;string, number&gt;
</code></pre>
<p>?</p>
<p>Or, more generally, shouldn't a Promise declare the generic types for the two possible outcomes, like</p>
<pre><code>Promise&lt;TSuccess, TError&gt;
</code></pre>
<p>?</p>
<p>I feel like I'm missing something.</p>
","101"
